aux	inflected	infinitive
gerund	copying	copy
gerund	assigning	assign
gerund	apportioning	apportion
gerund	centralizing	centralize
gerund	rectifying	rectify
gerund	stealing	steal
gerund	squirting	squirt
gerund	mobilizing	mobilize
gerund	disallowing	disallow
gerund	weaning	wean
gerund	evening	even
gerund	eradicating	eradicate
gerund	damming	dam
gerund	emphasizing	emphasize
gerund	scoring	score
gerund	defining	define
gerund	recording	record
gerund	mulling	mull
gerund	spooking	spook
gerund	wresting	wrest
gerund	fearing	fear
gerund	swallowing	swallow
gerund	fixing	fix
gerund	flowing	flow
gerund	purchasing	purchase
gerund	stemming	stem
gerund	disembarking	disembark
gerund	incarcerating	incarcerate
gerund	flinching	flinch
gerund	captivating	captivate
gerund	deepening	deepen
gerund	discriminating	discriminate
gerund	nibbling	nibble
gerund	confusing	confuse
gerund	infiltrating	infiltrate
gerund	unearthing	unearth
gerund	reinvigorating	reinvigorate
gerund	speaking	speak
gerund	curbing	curb
gerund	stimulating	stimulate
gerund	publishing	publish
gerund	tending	tend
gerund	recasting	recast
gerund	vouching	vouch
gerund	conferring	confer
gerund	overhearing	overhear
gerund	accentuating	accentuate
gerund	lasting	last
gerund	transferring	transfer
gerund	bankrupting	bankrupt
gerund	digesting	digest
gerund	subjecting	subject
gerund	promising	promise
gerund	outfitting	outfit
gerund	smoothing	smooth
gerund	hauling	haul
gerund	maligning	malign
gerund	rendering	render
gerund	harking	hark
gerund	barking	bark
gerund	prosecuting	prosecute
gerund	undervaluing	undervalue
gerund	noticing	notice
gerund	burying	bury
gerund	voting	vote
gerund	learning	learn
gerund	reorganizing	reorganize
gerund	reversing	reverse
gerund	sniffing	sniff
gerund	gathering	gather
gerund	reshaping	reshape
gerund	abetting	abet
gerund	annoying	annoy
gerund	paraphrasing	paraphrase
gerund	drifting	drift
gerund	ballooning	balloon
gerund	repudiating	repudiate
gerund	eschewing	eschew
gerund	biding	bide
gerund	accommodating	accommodate
gerund	disproving	disprove
gerund	digging	dig
gerund	striking	strike
gerund	snipping	snip
gerund	vanishing	vanish
gerund	yawning	yawn
gerund	oppressing	oppress
gerund	skipping	skip
gerund	nurturing	nurture
gerund	ferrying	ferry
gerund	refereeing	referee
gerund	lynching	lynch
gerund	cranking	crank
gerund	disfiguring	disfigure
gerund	footing	foot
gerund	victimizing	victimize
gerund	accumulating	accumulate
gerund	motivating	motivate
gerund	sickening	sicken
gerund	consisting	consist
gerund	spooning	spoon
gerund	expanding	expand
gerund	culminating	culminate
gerund	deploying	deploy
gerund	praising	praise
gerund	confiding	confide
gerund	exploring	explore
gerund	chafing	chafe
gerund	reiterating	reiterate
gerund	suffering	suffer
gerund	oscillating	oscillate
gerund	kneeling	kneel
gerund	bequeathing	bequeath
gerund	screeching	screech
gerund	colliding	collide
gerund	enforcing	enforce
gerund	ransacking	ransack
gerund	collecting	collect
gerund	dressing	dress
gerund	unfolding	unfold
gerund	necessitating	necessitate
gerund	shelving	shelve
gerund	stalling	stall
gerund	decomposing	decompose
gerund	refunding	refund
gerund	excoriating	excoriate
gerund	resting	rest
gerund	asserting	assert
gerund	propping	prop
gerund	tangling	tangle
gerund	hoarding	hoard
gerund	retrenching	retrench
gerund	beginning	begin
gerund	blunting	blunt
gerund	viewing	view
gerund	recounting	recount
gerund	segregating	segregate
gerund	slackening	slacken
gerund	synchronizing	synchronize
gerund	ensuing	ensue
gerund	petitioning	petition
gerund	reckoning	reckon
gerund	mirroring	mirror
gerund	aiming	aim
gerund	upstaging	upstage
gerund	withdrawing	withdraw
gerund	gambling	gamble
gerund	conveying	convey
gerund	depreciating	depreciate
gerund	missing	miss
gerund	gliding	glide
gerund	pouring	pour
gerund	ironing	iron
gerund	reconstructing	reconstruct
gerund	impregnating	impregnate
gerund	indicating	indicate
gerund	renouncing	renounce
gerund	persisting	persist
gerund	containing	contain
gerund	owing	owe
gerund	recreating	recreate
gerund	disenfranchising	disenfranchise
gerund	retelling	retell
gerund	hearing	hear
gerund	reciting	recite
gerund	steering	steer
gerund	redesigning	redesign
gerund	wrecking	wreck
gerund	patronizing	patronize
gerund	contesting	contest
gerund	alerting	alert
gerund	exporting	export
gerund	preoccupying	preoccupy
gerund	training	train
gerund	chanting	chant
gerund	trending	trend
gerund	overpaying	overpay
gerund	bringing	bring
gerund	denouncing	denounce
gerund	scoffing	scoff
gerund	charging	charge
gerund	assessing	assess
gerund	stagnating	stagnate
gerund	basing	base
gerund	doubling	double
gerund	re-signing	re-sign
gerund	examining	examine
gerund	retooling	retool
gerund	ploughing	plough
gerund	coordinating	coordinate
gerund	evacuating	evacuate
gerund	refinancing	refinance
gerund	costing	cost
gerund	nourishing	nourish
gerund	corroborating	corroborate
gerund	mitigating	mitigate
gerund	phoning	phone
gerund	dealing	deal
gerund	advising	advise
gerund	taunting	taunt
gerund	reuniting	reunite
gerund	radiating	radiate
gerund	donning	don
gerund	banning	ban
gerund	indulging	indulge
gerund	spewing	spew
gerund	whizzing	whizz
gerund	robbing	rob
gerund	renaming	rename
gerund	serenading	serenade
gerund	skippering	skipper
gerund	dedicating	dedicate
gerund	molesting	molest
gerund	trivializing	trivialize
gerund	distracting	distract
gerund	twitching	twitch
gerund	hurting	hurt
gerund	leasing	lease
gerund	generating	generate
gerund	shattering	shatter
gerund	imbuing	imbue
gerund	compressing	compress
gerund	airing	air
gerund	repatriating	repatriate
gerund	excelling	excel
gerund	gleaming	gleam
gerund	backtracking	backtrack
gerund	ruining	ruin
gerund	conversing	converse
gerund	chirping	chirp
gerund	decoding	decode
gerund	retiring	retire
gerund	goading	goad
gerund	stipulating	stipulate
gerund	wringing	wring
gerund	relinquishing	relinquish
gerund	recalculating	recalculate
gerund	describing	describe
gerund	strumming	strum
gerund	delaying	delay
gerund	divulging	divulge
gerund	envisaging	envisage
gerund	annexing	annex
gerund	mingling	mingle
gerund	safeguarding	safeguard
gerund	structuring	structure
gerund	converging	converge
gerund	mustering	muster
gerund	outlining	outline
gerund	sensing	sense
gerund	belying	belie
gerund	aping	ape
gerund	obstructing	obstruct
gerund	trolling	troll
gerund	regrouping	regroup
gerund	lambasting	lambaste
gerund	stepping	step
gerund	usurping	usurp
gerund	whispering	whisper
gerund	issuing	issue
gerund	arming	arm
gerund	activating	activate
gerund	residing	reside
gerund	disregarding	disregard
gerund	yelling	yell
gerund	subbing	sub
gerund	displacing	displace
gerund	implementing	implement
gerund	taping	tape
gerund	negating	negate
gerund	purging	purge
gerund	mumbling	mumble
gerund	bobbing	bob
gerund	executing	execute
gerund	hurling	hurl
gerund	impairing	impair
gerund	accompanying	accompany
gerund	romping	romp
gerund	rupturing	rupture
gerund	spelling	spell
gerund	mugging	mug
gerund	recanting	recant
gerund	forbidding	forbid
gerund	contrasting	contrast
gerund	demoting	demote
gerund	convincing	convince
gerund	wooing	woo
gerund	arranging	arrange
gerund	distancing	distance
gerund	chucking	chuck
gerund	deliberating	deliberate
gerund	leading	lead
gerund	enhancing	enhance
gerund	misleading	mislead
gerund	gawking	gawk
gerund	frowning	frown
gerund	producing	produce
gerund	clobbering	clobber
gerund	substituting	substitute
gerund	picturing	picture
gerund	arousing	arouse
gerund	grappling	grapple
gerund	banishing	banish
gerund	raving	rave
gerund	unlocking	unlock
gerund	trumpeting	trumpet
gerund	replicating	replicate
gerund	diminishing	diminish
gerund	firing	fire
gerund	guarding	guard
gerund	tripling	triple
gerund	seething	seethe
gerund	mincing	mince
gerund	chiming	chime
gerund	breeding	breed
gerund	slandering	slander
gerund	piling	pile
gerund	shaping	shape
gerund	disappearing	disappear
gerund	funding	fund
gerund	rivalling	rival
gerund	melding	meld
gerund	dunking	dunk
gerund	recuperating	recuperate
gerund	severing	sever
gerund	imperiling	imperil
gerund	poaching	poach
gerund	vexing	vex
gerund	appearing	appear
gerund	cordoning	cordon
gerund	thronging	throng
gerund	competing	compete
gerund	dimming	dim
gerund	lapping	lap
gerund	interrogating	interrogate
gerund	believing	believe
gerund	healing	heal
gerund	winding	wind
gerund	scouring	scour
gerund	perpetrating	perpetrate
gerund	instigating	instigate
gerund	vibrating	vibrate
gerund	recurring	recur
gerund	shifting	shift
gerund	imprisoning	imprison
gerund	upholding	uphold
gerund	bordering	border
gerund	besieging	besiege
gerund	erring	err
gerund	soaring	soar
gerund	dining	dine
gerund	excusing	excuse
gerund	assimilating	assimilate
gerund	grinning	grin
gerund	planting	plant
gerund	underlining	underline
gerund	assassinating	assassinate
gerund	categorizing	categorize
gerund	ramming	ram
gerund	damaging	damage
gerund	revising	revise
gerund	promoting	promote
gerund	cushioning	cushion
gerund	proffering	proffer
gerund	resurfacing	resurface
gerund	mutilating	mutilate
gerund	bolstering	bolster
gerund	understanding	understand
gerund	confronting	confront
gerund	stirring	stir
gerund	erasing	erase
gerund	sculpting	sculpt
gerund	trundling	trundle
gerund	tightening	tighten
gerund	reworking	rework
gerund	persevering	persevere
gerund	ascending	ascend
gerund	punishing	punish
gerund	rocking	rock
gerund	rumbling	rumble
gerund	stitching	stitch
gerund	conflating	conflate
gerund	obliging	oblige
gerund	pipping	pip
gerund	reimbursing	reimburse
gerund	festering	fester
gerund	raising	raise
gerund	cropping	crop
gerund	reinforcing	reinforce
gerund	extorting	extort
gerund	cajoling	cajole
gerund	cheating	cheat
gerund	atoning	atone
gerund	outperforming	outperform
gerund	voicing	voice
gerund	blacking	blacken
gerund	toughening	toughen
gerund	reprimanding	reprimand
gerund	strengthening	strengthen
gerund	salvaging	salvage
gerund	mourning	mourn
gerund	thrashing	thrash
gerund	deciphering	decipher
gerund	restricting	restrict
gerund	pinging	ping
gerund	flipping	flip
gerund	reshuffling	reshuffle
gerund	embarrassing	embarrass
gerund	focussing	focus
gerund	defaulting	default
gerund	gloating	gloat
gerund	joking	joke
gerund	flanking	flank
gerund	lunging	lunge
gerund	prompting	prompt
gerund	humanizing	humanize
gerund	singling	single
gerund	discouraging	discourage
gerund	unplugging	unplug
gerund	jeopardizing	jeopardize
gerund	shadowing	shadow
gerund	booking	book
gerund	enabling	enable
gerund	squeezing	squeeze
gerund	dabbling	dabble
gerund	drying	dry
gerund	vomiting	vomit
gerund	rejecting	reject
gerund	apologizing	apologize
gerund	showering	shower
gerund	handling	handle
gerund	accelerating	accelerate
gerund	loving	love
gerund	caucusing	caucus
gerund	endowing	endow
gerund	applauding	applaud
gerund	upgrading	upgrade
gerund	prevailing	prevail
gerund	burgling	burgle
gerund	endangering	endanger
gerund	foreseeing	foresee
gerund	compounding	compound
gerund	diversifying	diversify
gerund	censuring	censure
gerund	glossing	gloss
gerund	hardening	harden
gerund	possessing	possess
gerund	tapering	taper
gerund	shooing	shoo
gerund	rising	rise
gerund	recoiling	recoil
gerund	gobbling	gobble
gerund	faulting	fault
gerund	flunking	flunk
gerund	figuring	figure
gerund	ordering	order
gerund	including	include
gerund	answering	answer
gerund	intruding	intrude
gerund	tiptoeing	tiptoe
gerund	transforming	transform
gerund	operating	operate
gerund	hailing	hail
gerund	resuscitating	resuscitate
gerund	scurrying	scurry
gerund	tackling	tackle
gerund	entitling	entitle
gerund	enraging	enrage
gerund	subverting	subvert
gerund	summing	sum
gerund	shipping	ship
gerund	bestowing	bestow
gerund	modernizing	modernize
gerund	filing	file
gerund	assuring	assure
gerund	breastfeeding	breastfeed
gerund	simplifying	simplify
gerund	pelting	pelt
gerund	protecting	protect
gerund	helping	help
gerund	swamping	swamp
gerund	modelling	model
gerund	defaming	defame
gerund	bankrolling	bankroll
gerund	emasculating	emasculate
gerund	shedding	shed
gerund	cornering	corner
gerund	undermining	undermine
gerund	liaising	liaise
gerund	assailing	assail
gerund	dampening	dampen
gerund	whooping	whoop
gerund	rushing	rush
gerund	bouncing	bounce
gerund	professing	profess
gerund	happening	happen
gerund	grousing	grouse
gerund	picking	pick
gerund	spying	spy
gerund	snatching	snatch
gerund	congregating	congregate
gerund	ridiculing	ridicule
gerund	decimating	decimate
gerund	snaring	snare
gerund	broaching	broach
gerund	honouring	honour
gerund	whisking	whisk
gerund	moderating	moderate
gerund	fixating	fixate
gerund	renting	rent
gerund	commercializing	commercialize
gerund	celebrating	celebrate
gerund	defending	defend
gerund	distilling	distill
gerund	easing	ease
gerund	deploring	deplore
gerund	overestimating	overestimate
gerund	duping	dupe
gerund	twisting	twist
gerund	confirming	confirm
gerund	tamping	tamp
gerund	repressing	repress
gerund	subduing	subdue
gerund	shivering	shiver
gerund	encrypting	encrypt
gerund	sharing	share
gerund	incriminating	incriminate
gerund	extending	extend
gerund	symbolizing	symbolize
gerund	expounding	expound
gerund	moulding	mould
gerund	arresting	arrest
gerund	dispensing	dispense
gerund	guiding	guide
gerund	dominating	dominate
gerund	constituting	constitute
gerund	loosening	loosen
gerund	slumping	slump
gerund	zeroing	zero
gerund	hewing	hew
gerund	outrunning	outrun
gerund	nicking	nick
gerund	disrupting	disrupt
gerund	widening	widen
gerund	capping	cap
gerund	intertwining	intertwine
gerund	yanking	yank
gerund	inhabiting	inhabit
gerund	teasing	tease
gerund	killing	kill
gerund	devoting	devote
gerund	knitting	knit
gerund	attending	attend
gerund	appraising	appraise
gerund	respecting	respect
gerund	pumping	pump
gerund	enriching	enrich
gerund	ducking	duck
gerund	fantasizing	fantasize
gerund	appreciating	appreciate
gerund	discontinuing	discontinue
gerund	determining	determine
gerund	handing	hand
gerund	signifying	signify
gerund	drowning	drown
gerund	desecrating	desecrate
gerund	devolving	devolve
gerund	hurtling	hurtle
gerund	falsifying	falsify
gerund	ceasing	cease
gerund	reverting	revert
gerund	annulling	annul
gerund	peering	peer
gerund	flaring	flare
gerund	obeying	obey
gerund	stringing	string
gerund	orchestrating	orchestrate
gerund	posing	pose
gerund	drooping	droop
gerund	yielding	yield
gerund	warning	warn
gerund	abating	abate
gerund	engineering	engineer
gerund	informing	inform
gerund	claiming	claim
gerund	sponsoring	sponsor
gerund	belittling	belittle
gerund	suiting	suit
gerund	moaning	moan
gerund	opting	opt
gerund	disliking	dislike
gerund	validating	validate
gerund	sticking	stick
gerund	stalking	stalk
gerund	blocking	block
gerund	recalling	recall
gerund	perishing	perish
gerund	waiving	waive
gerund	refitting	refit
gerund	gauging	gauge
gerund	blanketing	blanket
gerund	invoking	invoke
gerund	perpetuating	perpetuate
gerund	budging	budge
gerund	landing	land
gerund	framing	frame
gerund	ingesting	ingest
gerund	theorizing	theorize
gerund	opining	opine
gerund	malfunctioning	malfunction
gerund	dousing	douse
gerund	climbing	climb
gerund	driving	drive
gerund	meshing	mesh
gerund	tumbling	tumble
gerund	presenting	present
gerund	sailing	sail
gerund	misinterpreting	misinterpret
gerund	arching	arch
gerund	travelling	travel
gerund	clambering	clamber
gerund	vindicating	vindicate
gerund	lopping	lop
gerund	wavering	waver
gerund	boosting	boost
gerund	exonerating	exonerate
gerund	indicting	indict
gerund	connecting	connect
gerund	stressing	stress
gerund	reaping	reap
gerund	vying	vie
gerund	lightening	lighten
gerund	dismembering	dismember
gerund	bulldozing	bulldoze
gerund	booming	boom
gerund	paddling	paddle
gerund	shunning	shun
gerund	manifesting	manifest
gerund	regaining	regain
gerund	inheriting	inherit
gerund	smacking	smack
gerund	demarcating	demarcate
gerund	converting	convert
gerund	compensating	compensate
gerund	lusting	lust
gerund	rethinking	rethink
gerund	setting	set
gerund	falling	fall
gerund	toting	tote
gerund	impersonating	impersonate
gerund	valuing	value
gerund	finessing	finesse
gerund	reclassifying	reclassify
gerund	refusing	refuse
gerund	visiting	visit
gerund	balancing	balance
gerund	flicking	flick
gerund	disguising	disguise
gerund	arising	arise
gerund	sparking	spark
gerund	transmitting	transmit
gerund	venting	vent
gerund	trashing	trash
gerund	wolfing	wolf
gerund	dating	date
gerund	mortgaging	mortgage
